name,description,coordinates,image_url,category,country,city,address,rating
St. Isaac's Cathedral,OPERATIONAL,"59.933905,30.306485",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27z0mHXRVm_66e0qKvrp5CTxBPRA_uTxOJwy0dUSaD6zqcu8dPhHn99WE8tEzURQ3I6s-J6bcGTmgztxs-QSlzU-vrd1iefJT9NYX46UvLGlL5rdce9ciayEqK6Yd7MeQPfsm8kY2RkcYYFKlcZt1O4f9tUEcDjCbX437fz4YF1RfQRj&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, church, museum, place_of_worship, point_of_interest, establishment",190000,St Petersburg,"St Isaac's Square, 4, St Petersburg, Russia, 190000",4.9
Ulun Danu Beratan Temple,OPERATIONAL,"-8.2751807,115.1668234",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wFDqbY3eqJ0GYVG2mqChiCKEV-L5dt1QPBjwhxh2e_0XiCygna96fWSDp3YAU9e5COaUmnEMgSN9pn-FSZ1wAv0I8nDzDz20CjAeiRlH4jegNPaZiSC2bfgR0pCB6-QLwEXtpr-jgRP6zFJa7KE2Hel2WpsNjEUVbzPcxrWUfWQwc&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Indonesia,Tabanan Regency,"Danau Beratan, Candikuning, Baturiti, Tabanan Regency, Bali 82191, Indonesia",4.6
Centro Histórico de Salvador da Bahia,OPERATIONAL,"-12.9730636,-38.509954",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wL94Im17ECxqU2WzWiZ5KU9GTLjgvLJnyoUwiKT841tR9r_HmLunH9R84EkqYhp5vcl5xTC9KihZC9fOW8q2iLN66-KczFkJpOOxrvH8gmhBHVf6BAKWvpLK7zuPhnm4QpR5XfPnWvhRNxGZyFq-zFWPG37de1gf2muTJpo3LhCHP5&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Brazil,Salvador - State of Bahia,"Centro, Salvador - State of Bahia, 40080-001, Brazil",4.6
Holocaust Memorial Miami Beach,OPERATIONAL,"25.7954768,-80.1362109",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xzTzUD6yPNbygVR5WQhFkfVjGWGCfz2BuGIpgv7JzC3rRELkFkLvUfRBszOCB2t9HincN7eeH9qYGT6RdfkzKTDfTuWVkJPEfBXS9gft0MR3cmMiiQ5vWVMghh4M8C3Zb1YNOF2qj_glvtjH4JrqsS8Xr2dN56iw_wSrvktV6piqAm&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",United States,Miami Beach,"1933-1945 Meridian Ave, Miami Beach, FL 33139, United States",4.8
Kaole Ruins,OPERATIONAL,"-6.4621757,38.9479038",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zwho88DsLr4-31CxqZHb22qZEthEsmFQfKv_mmQDzc8lL8Laa9AimVHmhCEwg_NPilHyzx9tvWeU-5C-9hUY_WUfBCS1SBVNbmBl4yVG1JWOnstrVIDlanMIKa1X4cbanGcHKfLGh0xEbUFRb3MFNCJGsoi8M_ylu0cvOYVp48431u&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Tanzania,GWQX+45C,"GWQX+45C, Bagamoyo, Tanzania",4.5
The Centre Pompidou,OPERATIONAL,"48.860642,2.352245",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wWM8hJ7uqRI7mBygaT_TXA1KoKxBWBW8HOoe5OwWZAonYlqiYA51PADoft6vVJabZ8WeB1HfJYrCDxn7_HlrV4Pqo0JXyBcoSaqU477eSSe4y4EZ6nF_JY_i1vinDH0IQE75nD5ToOwgXGN0DsFdDATpeO4oKXDjrfRru6vQtW7V3X&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"movie_theater, tourist_attraction, library, museum, point_of_interest, establishment",France,Place Georges-Pompidou,"Place Georges-Pompidou, 75004 Paris, France",4.4
San Cristóbal Hill,,"-33.4202404,-70.6313749",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zGTARtSUq7vaWiGSHAHVoXAXenUsTsxdo3XM8feEh7KgybcHmbaV_jDlV24i1-GDZ8h07oV09_zlo849CQDE-2UqcF7ZVQMcUN6YEVvLZmtXz8ycuT1rcp8qIbljQvGF6uy9TSz0HfKQFHtbSwXNqyufnXpfxz2xAFZCZ7oblrT2Pw&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",Chile,Recoleta,"San Cristóbal Hill, Recoleta, Santiago Metropolitan Region, Chile",4.7
Fushimi Inari Taisha,OPERATIONAL,"34.9676945,135.7791876",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27ycdxgTT8UBfhI-je1UfH2k_q0IoaOahvFkHg6KEolXmlhwtIiIRxYXIhsj_ulptu0JeoS9As3zlMaau8eLez5VOwfrekux-YPDjwft0qx1V6LaoyEmZ2DBLb475piHFhr8DzJz14GVojgnKuhWCrsxkmci1rWfgPP5nh9bCHyRRKdP&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, place_of_worship, point_of_interest, establishment",Japan,Kyoto,"68 Fukakusa Yabunouchicho, Fushimi Ward, Kyoto, 612-0882, Japan",4.6
Hadrian's Wall,OPERATIONAL,"54.98991059999999,-2.6017037",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yOXIYiqiKgbJvdeZZJ8Ta3FmV72EhUqX-hTZbP_h2UsSlPvm-xLx-b_U5DFNMLrfq73NcUTUOWYmFmN8ITcwUUMYSf4QRLRpcbgiiziFaDfxj0oHPEWiRKju-Pto7D7akZ3cjTERvo28GgxXADj3BY5U-Au6RnUImjx0SoBdC5Odc3&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, point_of_interest, establishment",United Kingdom,,"Brampton CA8 7DD, United Kingdom",4.6
Wildrose Charcoal Kilns,OPERATIONAL,"36.2465791,-117.0762938",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yiP6CuYYiQp_dwQ1mT_1QkyYI2VkBApB2hTWPlmdnSPgRk1snmQVOAUJOSDleqPNJIx9sf42OB41l1Qx007YPhW0mH6Opyz5jHSTTWSbVpSt4IcQ5nu8E83k-QT1rCVlsEiwvsyMXtzd36lXzpgXziF5r4CQHJD1-m2_Zzrxq7Alzy&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United States,DEATH VALLEY,"DEATH VALLEY, CA 92328, United States",4.7
Falesia Second Tower,OPERATIONAL,"43.9330007,12.4515802",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zvTi65GCUXKwrIxrpRvwEZvRp-iDgld5q32iC2CIXZT__RFVVjdxR_zCRVuZNa_oywz1VHxXMgGKWRgilXb21F1uKnAaO7IWohRJGjCmaoTyAZ4scTsN9tDi_6m6W1Evh8rRlBr-SRHkAxVuR2wP0ZYDVMOntivHc8HFnNdEZA8YsS&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",San Marino,Salita Alla Cesta,"Salita Alla Cesta, 47890 Città di San Marino, San Marino",4.7
Islas ballestas paracas,OPERATIONAL,"-13.7363337,-76.398561",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yjMTUCwCci91TIMIiiByaxxUrVYu7fX0VER2SqTDQ_TGp9smLOJFc418X7ApNX9O_fyHdDADzGx1sRFxIj1NqaHAUNqZd0YiXZJ9NIMEn_zDcRZwTAL3v1P-ZDifhwss9hvKjcBwlrKC9EXarzeooK1hPRkQk6IFVExarwCsn02s5P&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Peru,,"7J72+FH8, Peru",4.8
Arles Roman Circus,OPERATIONAL,"43.6731707,4.6180875",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xccvDhggrQBHPIwWabzForWhiDVpVOhv2Fd8242QWrhaJ7INlBDuCz1cmNVxkOcHS8O3EvUom0cWHBIhXIqtWXjZMmOQPzK5aJy7NMCHbp-q2A20OCc64JmRbUOe043qqSsvjpkC65MT7HtkrGzp3qn-k_OJcVX8dSwfeiiFDCdUyE&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",France,,"13200 Arles, France",3.6
Shah Abbasi Mosque,OPERATIONAL,"32.6551665,51.6780497",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zKs9TToqVE7kFOMk7PaH9NB0rFpCCwjg7NhR39abbZqeJVDry-F-bph4D0Pqpvl8p7Z4dQCzqDxL-INhNGgLYgPswtO8vDLRQd987aaPVo-bTTcCbvKhX5JJSYcFZJdNQJd9EqyEoArQgReu8RJWwxoQDK0OaBO49XGNi__6O3C7VG&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"mosque, place_of_worship, point_of_interest, establishment",Iran,میدان,"Isfahan Province Isfahan ضلع جنوبی, میدان, No. No, Iran",4.8
Ancient Theatre at the Asklepieion of Epidaurus,OPERATIONAL,"37.5961218,23.0792851",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xWBX98TwmCWmrVUTy60vXJ-_xS571xSx_Myk5MwUYTsjFnOWenOP5q1QUlUxF5Bwpc99R1BNaAtXTla_YX5vhkI8VALfnogRAnA_38PHamajxoPTLjdfqmMaaehrOYyNtWEtdAlIGq4FLwWecuLWkqZKUKzDeUCt35RQg5zge0M4Gh&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Greece,,"Επίδαυρος 210 52, Greece",4.8
Joshua Tree National Park,OPERATIONAL,"33.873415,-115.9009923",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yyUt6hEi9fBNsGsNwOuMT9ihZLH3aUXlzPelL4_oPAZAzx0okyUAQMm5XZuwbsSUyD_cHmpEV22MxDI1aXHSlmZC1r3usGcTxNg6cJQo2lhNa4BRUPgEGGHeNx7NN7xGNBJ4e9yA6V-TgM9r6M9dckeXasIu6DhT4mTzeBc4EHIW2J&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",United States,,"California, United States",4.8
Cascade Complex,OPERATIONAL,"40.1911065,44.5156219",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yPX61XGd_UMmxQz2JZtDdaYMyur5_1HmU6UqrHCckKqMXncxRn7ChpO_4X_7EzHT6Q4IykxnCCVFlBjdtU0Xo_EgsFycpRTzTx36P-7GfWT-LHc9LKGwfrgS-Pbm89cE2Wx_WiNcrsYELFIo26JQgb9tc30aUKxBkdP4wVbEPIllqB&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, point_of_interest, establishment",Armenia,10 Tamanyan St,"10 Tamanyan St, Yerevan 0009, Armenia",4.7
Cratere Centrale dell'Etna,OPERATIONAL,"37.7518341,14.9949861",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27z8aqcwzWx5yGm266ppNafmzc_ie0wT4ZOgBLdipToGy51S1PDbw3vsZFiC97QwT9Xzd7jfO73Z44WBBYE9ZMggJwUzcFjpf28zLVf9LF5jOGxlcuyconEgbRo6_lqZC897ODX7DQl8q_o5QK-iaxuEYTPICB_ueJ12u37ymg1Rfv4r&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"park, point_of_interest, establishment",Italy,Parco dell'Etna,"Parco dell'Etna, 95012 Castiglione di Sicilia CT, Italy",4.9
The old Kasbah,OPERATIONAL,"36.7854978,3.0588508",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yPKEZQm8-Q1mW7mB_gJuZWbvhYe_J3HG4iJ_8XN7ENlXn7Djzz0ZNoyr0twLakNz2yUMy_7b9sjahJ6MTnSwQR7aIhSwwGigO67RbfSwFpI8O062q9qtUg1n-SdEqdHF1VuU1nPyF7L-zywz8zdBFPAZtXfn4UT7YhEdt5wxFzFlgM&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Algeria,Rue Hocine BOURAHLA,"Q3P5+5GX, Rue Hocine BOURAHLA, Casbah 16000, Algeria",4.3
Hollywood Walk of Fame,OPERATIONAL,"34.1016059,-118.3295694",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wQ2xCc82Hwd5KxrJLoVHpS_7NMTVoZQAHfaHi4D9FvVBUxrDuFdYbE6MRpdxLib4ibqOm7JCceK_4_j0wKy6Zt19QPasi93T_5GcwnprQWvqgstHp1VnodHQpHOKGyzmZ0ctwDW-UFVXrggr5BfJEk48V1xnAPWWu8t8GACtwIXgbT&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United States,Los Angeles,"Hollywood Boulevard, Vine St, Los Angeles, CA 90028, United States",4
Fort Jesus Museum,OPERATIONAL,"-4.062278399999999,39.6795769",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27w7df8SgRN9XfG5LaI7Z_gCpKBOQSRUwjrSPTEIsiZ5ZwmWLFBlaI5Vy6KNLwQQdVLsp01aSrBgUCevy5iTGs0m4wCOWwGdfTbFWymHQ5Otg8qmSVWkw9LCZjPIzzgpGcDL8VKsCCatD3vVuYbYzS5oJpSoDKKcku8ow79OpDhuKhdE&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, point_of_interest, establishment",Kenya,Nkurumah Rd,"Fort Jesus, Nkurumah Rd, Mombasa, Kenya",4.4
Sheikh Zayed Grand Mosque,OPERATIONAL,"24.4128334,54.4749754",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27ycjIBJ6KEOF7awaWeZX99GqoRqVZ95nf4quJtaRhd6cfNiLP0Ku5yx8LOWd08W85wSropPtR7Y25He1LXCV4bScdaS52jRhum8ChcWgWMANSAH3qqbTqbCtDyJdoRw8DsjtYj7GmBj12jGcTl8ij_ZoNAPHl9mrPwUMBztYdjqDq3Q&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"mosque, place_of_worship, point_of_interest, establishment",Al Rawdah - W54 - Abu Dhabi - United Arab Emirates,,Al Rawdah - W54 - Abu Dhabi - United Arab Emirates,4.8
Chronicles of Georgia,OPERATIONAL,"41.7706165,44.81041949999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27ythZxIjkE7DmAzjvRBNd_-UY9zzZV46eOEThP9ADn4Udk7s2VgBSnlsM7S_Z1bKiVkLVIJESGfipjfPTSfoW6LcofRpBFgMrBtxnNGw_lf3hW4kFspqhcZCq3NZfCZSd3WOYYJCqPttIQ16zvxZNVkR_yB7XzeedKcgC4-YIJLQXuH&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, point_of_interest, establishment",Georgia,Chronicles of Georgia Temqa,"QRC6+65V, Chronicles of Georgia Temqa, Tbilisi, Georgia",4.8
Wat Phra Chetuphon Wimon Mangkhalaram Rajwaramahawihan,OPERATIONAL,"13.7464237,100.4927733",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yFomvfiiuR4Oc0DkKG824MPDVNize77Mjj4tU5-ix7NM80HEaLyX6VO5xY5LUq54y7OT6s_fcce4WzXQAS19HFlYrLEYXP-Pq-ik5EkcEVyOge215c1WwRI13MgG6ortgsbZ8aRD6KpdN1aF_fv5kIQQdKBAdgSKDosXKm-G5bXMHs&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"place_of_worship, point_of_interest, establishment",Thailand,Phra Nakhon,"2 Sanam Chai Rd, Phra Borom Maha Ratchawang, Phra Nakhon, Bangkok 10200, Thailand",4.7
Zona Arqueológica de Monte Albán,OPERATIONAL,"17.0466201,-96.7658089",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zHz0CYEVyXBcgKj7kwizAktWQLHiXY62yco6en9QGi0fqvXmb_X4jxhCS7ZVlHHB1W8TILytD8S3zw-UUyq9-5ADZnrOs31bUnkFH0D7Ef_0iUIRCtv0APdc_P5pZvxV2YJVZ1KFEefefyHMQNdDv3winq5dN-zvqdN90DY63Fb_4y&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, point_of_interest, establishment",Mexico,71233 San Pedro Ixtlahuaca,"Ignacio Bernal S/N, 71233 San Pedro Ixtlahuaca, Oax., Mexico",4.8
Christiansborg Palace,OPERATIONAL,"55.6763218,12.5803274",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xCusgNBNxSBqIdKCf3Y5fShLjXUyMQeAoRUlJtmuXNk0boheq2O8J03e2PjJ9rznwn747587TXiGqUMuNpNe5xB6kna_MNwhpZRRn_jaxWlVFmXnuY0EcrIJDmX0zyEh65GZoAI-mJ5mKl5qR-pKPZWDdq6qAc63Ifio36VMt9sxwQ&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Denmark,Prins Jørgens Gård 1,"Prins Jørgens Gård 1, 1218 København, Denmark",4.6
Ribat of Sousse,OPERATIONAL,"35.827671,10.6387949",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27w6gktI8IEv5fCdO-_ss4CmxGGE0jXgISY64wFpg-BuSedv0YWAYvdYx-9-jIYDwjKB1flhCNi-HdYUXc11S08XkEamYM0sZ_C8MTHPcoFlwIxo3j8oMQPN10Vu0XrvLcClXVz386ZXNqtORT2-fVAE5JxBtMzy7hpPlnjQkLyItb_8&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, point_of_interest, establishment",Tunisia,RJHQ+3G7,"RJHQ+3G7, Sousse, Tunisia",4.4
Butrint National Archaeological Park,OPERATIONAL,"39.7440147,20.0194685",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zELNzyUtPjNrJSF3l274p7FV7o4q5-utRlVOjjtkQqBFe0xSQEZfy2Z4y2mbnVY3TjRRuL82NW_T3aphLPyMfrhmKTWvAhxD0FOWkL18zk7chepFJS1AkloszgDAY8dCgz2iI6N4VTxufBrUIwWzx6lutI9_4CNr5Exm5-OXvAATEC&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Albania,SH81,"SH81, Butrint, Albania",4.6
Dotonbori,OPERATIONAL,"34.6687234,135.5012971",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zJySid4Qll22sLMJSV_n2tRutoBEke5IIDBaY2-ESCj6E-6wYhpJKWlmUNemBEE1wsHKFPGkk9suMe0_LNTZHpGqNE01bTbMwlAYa4xtJc4bidDwNAk62F5GY9x0nMWuyhZCfPhA8pH9A81eN-riPaLYsxduqi-6BWGmVjncY0YOOw&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Japan,Osaka,"1 Chome Dotonbori, Chuo Ward, Osaka, 542-0071, Japan",4.4
İçəri şəhər,OPERATIONAL,"40.3655157,49.8319335",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xDGUg9PUtvJ9_AKW_FHujo00DQZn4CN2xmqFYZEzes1zh3wcxQalR1ROZ1o3WHepOioXLXMPcTG86T_qWyNdNndpfwa_83tx35XmmrZ_8k5UqVL62bdzxXzPcHrIlCaYDOZOnDui4iW_46-amPvOjzEOc49_XoQbfuijjBMBTaNdFv&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Azerbaijan,9R8J+6Q3,"9R8J+6Q3, Baku, Azerbaijan",4.6
Swoyambhu Mahachaitya,OPERATIONAL,"27.7148996,85.29039569999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wt-nGVZimQTt_xb5HbFjcL-5uuJniIeFmiCckUV0P2hUVtCDtPWdMke0vBBIEpkKPnNsxpq2iNULnlwDamONoG5olxGaJCALidcB59sqop4v_Jf-FPgUc9qeDzRcZIEfjb7ogO26p37Nw5QCcaTKxaxpx5CdEJ3ql7LHRukxeotpQ2&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, place_of_worship, point_of_interest, establishment",Nepal,P77R+X52,"P77R+X52, BHAGANPAU 44600, Nepal",4.6
Kizhi Museum,OPERATIONAL,"62.0675667,35.2235248",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zMI4X2AB138u6-vwZy1PsEVQXs1rCfnGoLD_ZRyA0qwfvmLqYSVR9S-1IWYF_en7391DYqvIy_lm3Ox9oSQvFFcGUE0hodSsSvugUeOiW9BSvVoKkmi0J7pFnlcJzQjuSza0vSgON9LGjUnGy0XRhbtqOY4CDK-EMrqS-3v4RZsg6Q&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, point_of_interest, establishment",186318,Republic of Karelia,"Остров Кижи, Republic of Karelia, Russia, 186318",4.8
Mansudae Hill Grand Monument,CLOSED_PERMANENTLY,"39.0321674,125.7532077",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xFIO8yNldKYrVgKXkcxQpSqnhSXT7KzbqgvP2G8-AwyD1CDIWJbTlrVO8maRKCPXYnIK4qx7J1vX5jCzK4k8iBAdkKp7hjmexy0w9PSf2oJ6BZcyow0JRKGAVB7SVuHyuaP6qeSgErr90Yq580iBgnk6dlqPsFrQRNqVk_6XOBs6aR&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",North Korea,2QJ3+V78,"2QJ3+V78, Pyongyang, North Korea",0
Church of Our Saviour,OPERATIONAL,"55.6729387,12.5942102",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xw_4y_NNQ8_J7hHuRIGJrXey5xbZWV6bfZsTAjdtie0siUdJLBG4KfVGNOKy0bxJmI12wzlXeEfsYdhhqLlRcK2r-39KSg40FuvZ5JyN9124pBhy-rjDjVHRalI639l3t2m-ddqO-X40tiY6L-Zsg4_a1kJRGlS-bzyNMOk_ZEadYK&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"church, tourist_attraction, place_of_worship, point_of_interest, establishment",Denmark,Sankt Annæ Gade 29,"Sankt Annæ Gade 29, 1416 København, Denmark",4.6
Chrysler Building,OPERATIONAL,"40.7516208,-73.97550199999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wyC9ogtSCUI5SZLtIsUpQIuMP4r4Yl2naVCYxsL3CWpJ0c9u2sGzl97G4Z1UQambEygriB-M-Ux4_2ojeGUCxZgeQDAn_OT1hL8_Lk0oQr8YrN8ca-ns-JUwqNGULE7fghzczIUjnKqinhpazKEENYu82qkIjmJP8EB0WBko2ldZuu&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United States,New York,"405 Lexington Ave, New York, NY 10174, United States",4.6
Castel Sant'Angelo,OPERATIONAL,"41.9030632,12.466276",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27x6Y5TyvUviZrfTkGFenIolNrlB1bLij3D2bx5pmUE6XAIW28CTDad7HrrHTqkggGpZRJ4tcZp5kq2HaN2RrLnEUQDtF6O8T96Bg3nDWYOEOMz_iOmzLzXTpICJ2YVMFTE-yAxPDIBAYEovEZrGBuheuKB6daBJ5J0yyI4jPVfDUT3v&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, point_of_interest, establishment",Italy,50,"Lungotevere Castello, 50, 00193 Roma RM, Italy",4.7
Trakai Island Castle,OPERATIONAL,"54.6519943,24.9333292",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wANxR998-Kcb30EBZYO6Wj-eNDKUNSP0m7rBaxjGI9605JN41VCzLGxwAxVCKCNmdEpyO9NKYsg3JrwJm5qUp4kDYcOtvg1WxHM6sfZbXscTki0Sr2EugtgOWh0m_551UlAKs6_76vmwiz872fgt6c0iKiSaH-VQHw52qdTEx1lhmO&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Lithuania,Trakai,"Karaimų g. 43C, Trakai, 21104 Trakų r. sav., Lithuania",4.7
Sensō-ji,OPERATIONAL,"35.7147651,139.7966553",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wBYTgc0X2QEdsS8G60ZJBOF0_9DLLJjk2KQup-HOf0eh_RvFVevIWNUDCDU1mn7XXRr-fHtFPGNTqIyNAmHsQT9wxmGLTajBZhW_Rd42DJzxTWHH-qNIZ0pwUWRsxgzPfQvEpB_uxA4CAExG0LPJ_L1I8xwO_YK3xOumk-QVuZ57jM&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, place_of_worship, point_of_interest, establishment",Japan,Taito City,"2 Chome-3-1 Asakusa, Taito City, Tokyo 111-0032, Japan",4.5
Caernarfon Castle,OPERATIONAL,"53.1391389,-4.2769297",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xqCRX3ntA1TB7R8Z2wQjQFp-quX8afKzvl7cpL_FDTYDNPE7VLWgvWuk2sdy3RbKeyLUPDW6AOAA8KOlrC4EbHEyw8nDwCA4t413_0F9pH87f2CgK7OfxpzoPDPAkjd8mFNoIyXImZWxXI8ZyEd6kQQkce2Js4kDvUW4g2oW1hP1rm&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United Kingdom,Castle Ditch,"Castle Ditch, Caernarfon LL55 2AY, United Kingdom",4.6
