name,description,coordinates,image_url,category,country,city,address,rating
Parque Nacional Natural Tayrona,OPERATIONAL,"11.3064409,-74.0657561",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wy6Vc0CdfbHBvAL8oygUaIBnFSJnC0T5PvEy6uVhjaHtX_m_Weix0PkMcndKtv3D0w1DD8lHGnee1t2y2TDSB81sHmqBLV94uztl56lRAIJRyjhjrGRa6YxtdZZfE4mXhPqEuIrYt7AIg6DRNo_Pq3q71KeCG8y1Kel1Rnm1A3rTUy&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Colombia,,"Magdalena, Colombia",4.7
Idaho Historical Marker #172 Shoshone Falls,OPERATIONAL,"42.5983938,-114.4546994",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27y3onf_FOVcDFN80PWjdh7oYiWAFdwwRjcbd-uY_anIjszwbaYqgyVbLOiQ1Xnyn5tDum010EHS8WxUhcYUIhG6eWXyFED4msL6s68NGbgS78ibKg_B8ZRzJWQuPrKBJiPlJZwpcDut7MRo4N_SE3_JaalNPLDa2TozMhXsxSdNQj_1&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",United States,Twin Falls,"Twin Falls, ID 83301, United States",5
Mount Taranaki,OPERATIONAL,"-39.2967702,174.0633993",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27y3yzmBVvqAhZywFCX8C9HVSPM5ew8SBfAnsQbTLha5oVHvU_UADAlBDadPa23wrTjg_hA4JfLal0kVD99_z-GR6QgrPaYWqNPPBZl_RLn5717mWxprUWm8efqK8LCG7rEOR4OFHGjuOyaHNVUIv0RF53JLRbUQJuZeFQ011kbhj9O6&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"park, point_of_interest, establishment",New Zealand,,"Mount 4391, New Zealand",4.9
Castello di Amorosa,OPERATIONAL,"38.5589158,-122.5412268",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xavrFhJCFH7lm7cYX0FFBCBmXg-ROoKs4bCAtNo3jzcIOG6SiId6KcXEUX7HpYE9RK1_KHAA2BDoQRxnJ5CpOJDFVzzAuRpwVYxu8lWlFyo2tG8IRmAmXSpQBPS8jd67OmQkTmqnf8zQpFAthHegYPS2ouVEFTKDwKTkejoKLAwsM1&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, liquor_store, church, place_of_worship, food, point_of_interest, store, establishment",United States,Calistoga,"4045 St Helena Hwy, Calistoga, CA 94515, United States",4.3
Colossus of San Carlo Borromeo,OPERATIONAL,"45.7702109,8.5433836",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yd86p6nO07fvEN3loDhA-Pa9nJqRuWNu1nXy_K2l74SP9lB2i1hPevrdXILnAF17ZOSG4CzmB3Swzjh042mYQNEKpspKJ1W9zYgrmJrQ3nbxFjf8kpuw-gsBpDl-82afY5JQUbhIAssLs7ctvIGe1ooNB88u0ayz5W-7pTolEHZGhA&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"museum, landmark, point_of_interest, establishment",Italy,Piazzale S. Carlo,"Piazzale S. Carlo, 28041 Arona NO, Italy",4.3
Cueva de las Manos,OPERATIONAL,"-47.1554475,-70.6550556",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wuscqiDUnjiBcU2HaUQGH4z2I_-VCsJ8GpoeY-OSobKuxpkCR3z0rR_Cqd5-wqRK7RKqnHjabWS0ETJ-7YNcOsC6_6PP5VufM09MM_qpDjbaqf9QQWREfNRzd9uUvLv2d0CK7YI6xMlts_GvFJoVMaadgGb4vW3NY7iwfscplkSXIc&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Argentina,,"Santa Cruz Province, Argentina",4.6
Komodo National Park,OPERATIONAL,"-8.527716,119.4833198",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yq3Ep7aamQ8zMlWwnNg_5LlyEIdq1EH0dOxyJ2Hpo-sG3x0sjYOhGBQWWuAVW2CdwR2YH_qnU5aTogcdvgnccp3nhwfORloMPjzviMg52H8ZikJ1v44yc9Y0XwkbQT3GdlDDLNRiEz3k_cPqhnY-y-k_7BJi8fs_SPL1GXfeFu7rwF&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Indonesia,,"East Nusa Tenggara, Indonesia",4.6
Tsingy Rouge,OPERATIONAL,"-12.635687,49.49361099999999",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xZeg6GYL0unWLtjH4i95aNj-intNUI-mmhrPv-TJBYmDz7sBLJbxbDUnLeOLmZI1Mqu_02EaYurNl7NDZ_x0hRRNTHeLg-_owj8J4WTxubm2mBuhWpLqq1E7PivCAEz3UHct8Hc5nzUdIfyw-hCWs73vRGATB9OaN7DE3rk6ren6s&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Madagascar,"12°38'08. 49°29'37.0""E","12°38'08. 49°29'37.0""E, 5, Madagascar",4.7
Mount Kinabalu,,"6.0753131,116.5588237",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wPv8NRjIOO2q4p7Qh61oSanJTyNvhPrr2HNiv5i0EbB9GgX2dcOtI1sOj2B1odWBq5anIjeBFeZYIosbsZob7_7Oeq9yiFFZ2LwLDmwGt0ml6g8AiCjGU7wBoUHRoPN1l5dpg43krEKRzbLNGKtGyyh_UpfJ8Ck-xEgm19FJdLZ-el&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",Malaysia,Ranau,"Mount Kinabalu, Ranau, Sabah, Malaysia",4.6
Lofotr Viking Museum,OPERATIONAL,"68.24395679999999,13.7565835",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27y2fOpWPwUsLMdDwgwqcPQaB1nw28AMBA1rS6kf0YxMTettlALGZik9R0cug0zlyeg-EKMDKDmtrEfwC_2XitIx5Cd9VpKxC5xe_cvZb2UrGAbOGe9lLt7CqaxlB1Hs1pOK6eAd4T7och-9wHzY9RGYp54o6mOTPTo46OF_OB8bI_0W&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, museum, travel_agency, restaurant, food, point_of_interest, store, establishment",Norway,Vikingveien 539,"Vikingveien 539, 8360 Bøstad, Norway",4.3
Emerald Lake Parking,OPERATIONAL,"51.4390726,-116.5415612",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yIrUBuKKIUEmIx7l0UXQK_GLphm6YrCKg_MqG8VLgUm6S1B9F96rRJ2jV202genumfnLbktX-scjbn-7-u8QhzfoIjs24jVokDEK88pBhvfwJgm78sClv2zmpt8u7St-JON0XZNKRPx1hSxZv5wju71YWopCaP3Yd1vr8D3mWltuAp&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, parking, point_of_interest, establishment",Canada,Field,"Emerald Lake Rd, Field, BC V0A 1G0, Canada",4.5
Kiyomizu-dera,OPERATIONAL,"34.9946662,135.784661",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xJPk50JEqnzPgNYYqJ5JISHomX32YD3XqvE-PGC1AxjRaR7tFBzEMRwT00Igc163o1f9j1N-2Tplk5VySXVNbAXO0Vo1kBYrjwgpibPy0a_w1Po3dpopaAP_V8B9F_uhqJqhJBpiwxznSg7KEoZx950KsS6UwrXvRVrUy4p5gRy7Vl&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, place_of_worship, point_of_interest, establishment",Japan,Kyoto,"1 Chome-294 Kiyomizu, Higashiyama Ward, Kyoto, 605-0862, Japan",4.5
Cão Grande Peak,,"0.1180133,6.5659945",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xgdR0EtDh8FSCIMbLY8tRKkxFEQFKgAhC5v2y2d80D-kRoHplikpGP05sVGddUoqti4pQBxk5cKobZy75TAgDpeWEQmItlrZf3ohuVCz-hqKxPUl7nkSyz7JnZxlMiarqVTARu2gZ9ftXa7nU2I0Fu1DqKBXSMVe2X09PPFsFdtjIX&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",São Tomé & Príncipe,,"Cão Grande Peak, São Tomé & Príncipe",4.4
Trakai Island Castle,OPERATIONAL,"54.6519943,24.9333292",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wOgu3AtYSjf84VpcStaleYiYDMv35y2l4B6GxbNeqyzr4hItR12LuERw6U8ZLjN6SvadLIGeUpXS5MOZF01bDuQGab1BmGZKRoZdrD1MtTHJXpzMrq72OBwBvysh8KZWb8b8i13rKhGxNXyBKfuuLuMTROJWC-yJTbwmArChcXZdQI&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Lithuania,Trakai,"Karaimų g. 43C, Trakai, 21104 Trakų r. sav., Lithuania",4.7
Ganga Talao Hall,OPERATIONAL,"-20.4205086,57.4926917",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27x2rWyizsf5i2ZdRTxz63j5fl1dnS6SyUZdIqsmaj2kwxOJ8NRbdMHiBQhuCk1dYLXIdBPFQ_Fu50xNXF84hST7XjeS_Lbnga4TmZ_t26dWUPQg9sSrWI578tkTws7G0R8XdjAJG8KC0u6X-yp92jXneMuyYwSB17zNr-OpSPj5DrE&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"hindu_temple, place_of_worship, point_of_interest, establishment",Mauritius,B88 - Grand Bassin Road,"HFHV+MJ, B88 - Grand Bassin Road, Bois Cheri, Mauritius",4.7
"Vallée de Mai, Praslin, Seychelles",OPERATIONAL,"-4.331852599999999,55.7401062",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zxVNULn4JTmXBLtjaQv_TCiFu8gR3e7l79BrTlwiQAei2X1ePY9TS-6IvJdksdE-UDZyE-XQjB2fuwQIq9-4e5-XW4B3h3YOUvoxyod2qAqLvouuJ4kQPF_FOB_0LkwjKvkkBKz53_binhVJcYWNgZ3Djym6j1QwJamfjOpJXYk6K_&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"park, point_of_interest, establishment",Seychelles,,"Baie Ste Anne, Seychelles",4.4
El Arco,OPERATIONAL,"22.8759577,-109.8946738",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zczTC_tbbEI3zQlp85GfZrRb1WCfVqmFQkhTOFrSpABD4R8BE1mxTX8WwsHw398VCFLlcVQ_ngOVfsC1W8uDcGH8sihDry8tjwbp4Q9w1YCe6zKVfNdJP0xb54FGJdzkoDtAI_k_dTRa192M5uGS2Cx3L2J7t4QG4sfk2NKLYg-sRq&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, landmark, point_of_interest, establishment",Mexico,23453 Cabo San Lucas,"23453 Cabo San Lucas, Baja California Sur, Mexico",4.9
Mount Erebus,OPERATIONAL,"-77.52670619999999,167.1629423",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xzXx0Z0AQCzz6AnPgTOHcphkthYUs3ZwRY-lfefdRgWmtBTshaK4Im73bMZtxC6sILcx6ptA9JYlrfTPIGa5CKa7JE0ZarbIr6tzSJGhXQPDmANOiVRcNeP6P81nHzU1GnL9rXqtAmRjKLHB5Qa50m7ZLyKZM42zcR8CFgyhBoEOxK&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Antarctica,,"Ross Island, Antarctica",4.2
Kakslauttanen Arctic Resort East Village,OPERATIONAL,"68.3346152,27.3340418",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wt-6rHRP_fZaPjDadxQ7wtZya7a2xbZ7Vylx7XRenifFCX0I4v2BRYfAhA5T55dKTXIQrzBVZwtZA7LaP7ZDyJrfSMmSKW8FSG4HcchCkZzk-iVAUzbFkGE_il4Sj4kV2kmchq8sdDpiEfENwGAnIdRqyp0_l9eVtEE1YVNkc-rrxA&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"lodging, point_of_interest, establishment",Finland,Kiilopääntie 9,"Kiilopääntie 9, 99830 Saariselkä, Finland",4.1
Mount Olympus National Park,OPERATIONAL,"40.0673348,22.4053046",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27x855Ir5yNYcHAMCD0ZEPgBKbPYB6fwz5zMsky1G9LpCqekEyJ4Dv0b_RTH93u2UpX2oKX0qrREvQgjBf5uP_UTIfsCSM4DiSvvtq3coLXgV3YVs-01M_bhzOMnYnccYtHhpJ5iLEndh-v5Pcaw1CZCL-xW5YDU8nIhlGBellNRCyTO&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Greece,,Greece,4.9
Mt Bromo,,"-7.9424936,112.9530122",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27z2-YWf8UVOP99MYzR0d5MnKyLEzTlCQpAtrbwKetKx7wFtkwifbWrqcpn6V4eJgWDotYOzdKB1b_xoWsIVqTmKPvOFbI-wLM6t1u4zkFd00cZoPiU8FKnIgrHAu4mmfuOkxr8zGkRnH8JRzZ59zl2-6evKxuL94vLlcjMmtHVJWc7m&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",Indonesia,Pasuruan Regency,"Mt Bromo, Area Gn. Bromo, Podokoyo, Tosari, Pasuruan Regency, East Java, Indonesia",4.7
Castle of Spirits (Bojnice Castle),OPERATIONAL,"48.7802456,18.5775439",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wJckQfOnoF0CClKYL4gnYU8kTaSZ-rBkdadJS2NREvvweZ-AIcUxC5OAOJBORNMqF6HWWNLvbA2xU0xtGYZyRuDbnGaIjfMdoslp7zjXTVCJB3KW57b3m0dK-gtP9T4hv1KuGji1QtbB_wJDZumyex2NmmYdUferqs04V83OcUm5hk&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"museum, point_of_interest, establishment",Slovakia,Zámok a okolie 1,"Zámok a okolie 1, 972 01 Bojnice, Slovakia",4.7
Mt Thielsen,,"43.1515735,-122.0664115",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xzM8I0UttyPK_i1SWL3rFIqgktlDORmq-YAxI1l9sBd-1YBoHtSx45JgFaFflpGdUxEuRHgvKSskWgvEuXeOXQEZhuX5s-BLchlLKoFKjcWS1r3GcxdIvk0Dslo4ApMUXfIiuH6FE_St2xk6aUBUlFYaYq_UTcEFJWE_p3elIFJ6ya&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",United States,Mt Thielsen,"Mt Thielsen, Oregon 97733, United States",4.8
Petrohué Waterfalls,OPERATIONAL,"-41.1732738,-72.44937070000002",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xP6U-I3w48PHW5aL5tBKBm_gqR_GyaOmbHHhe_BUP6fGA0fssgQQeAWuOh7b4F9gXF3gBs0rJhmKwpjDFMYFM0q2X2dPDUJqXbFVnALs58SVE4HHnyvlsOlVT_NWbG8FHvzN1-a6OOu88EmFIaoFjPdePUcrxFyJRSH-1UKoVHPvN4&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Chile,5550000 Puerto Varas,"Saltos de Petrohue, 5550000 Puerto Varas, Los Lagos, Chile",4.8
"Karakoram Highway Monument, FWO",OPERATIONAL,"36.3135985,74.6705468",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27w1-Hz8mRMHZfazxFbAGP04VikoA_FX8teqZTEOqZeZZIYQ9f1uvO93xdc_h7LoFyj4FBFO3nS2Er5G55Ai2hgHRmU6dlRoSU6_6WbLUaJhanmdUKP00z_lZh_43kN3LHgrS2YhjBpi_giGHCVGH---fGuKoiEs0kbYAa0wHJkJ1mnf&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"point_of_interest, establishment",Gilgit-Baltistan,Hunza,"8M7C+C6M, Boshosho Khun Rd, Hunza, Ganish, Gilgit-Baltistan",4.9
Burning Mountain Nature Reserve,OPERATIONAL,"-31.8678097,150.9017219",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wQzb1HtM3zXaQS9sRWUHbetNOuwi-KWd4SRfHApznh2tlD-FDczLuvNKFVIepk_9mZaLK2bLN4vXRUMF3Gpy9QVv-Vy-vu6z30mW7KBrg3Me0tj-BAbd9avOTKep51EBmyffnV9iZi4gJVowvWpKkC_c76nF7OqAjUWMGz9lgSuZ_g&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",Australia,Mountain Walk,"Burning, Mountain Walk, Wingen NSW 2337, Australia",4.2
Jabal AlBanat | جبل البنات,OPERATIONAL,"26.7880409,37.9604144",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yjjhB43BFJfVBcQzGKzKqkGDju4cfEJa7GSc-S5ir6lM4hPalXxQcyc8MDD2TSwWG5dX9Rvp_TYCcMaLQ4NX0-F1sFZ_sNN7dCpG2Mg5vd-B6QjHV9kfIEKtj6fouoQfSJW1GFELewSUJY2RDR1ehqNvjlXyDGmml92_dYTwi9cNiZ&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"museum, point_of_interest, establishment",Saudi Arabia,QXM6+RF,"QXM6+RF, Hegra 43541, Saudi Arabia",4.7
Trollfjord,OPERATIONAL,"68.3629116,14.9400603",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27x-OiKcR9gmABsBLEbP_DoGaEDBUWcpNNqhfTY38wHbE7jaRp126fJ6zDCXuv3q6X0UNAzRm0dUKr9_CjGzVYHBhM1tW59X1EveXOZ5zF9zOB2KX0Va_0Gk2QMn-gPSNsAS9NquItMT2OY0yCPJeCGkbEZ3RK1B7odKn5DgmFbMVkB3&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",Norway,,"8324 Digermulen, Norway",4.9
Ordesa y Monte Perdido National Park,OPERATIONAL,"42.6493618,-0.0596081",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zL38cglH62aq3RfQowsc90m-UILORuY4sET-T3mLiO7C9f3E8MfUOmTggJj-uO6VopP9qtPLQ6nFv-Y_MbBxi_OM5MHOP8ybsTbtRMSt4Cobc0O_BRCAAsoKLtwCrYvwszGacIKNMSTcmwvH9pLaWNEESBWJAIz-XMlD7hxHroU8aC&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"park, point_of_interest, establishment",Spain,22376 Torla-Ordesa,"Av. de Ordesa, 0, 22376 Torla-Ordesa, Huesca, Spain",4.8
Fiordland National Park,OPERATIONAL,"-45.4084942,167.3591318",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zX1oRNCCTtacflDZGecdoajjw8y5jhVIgbLQX5E-N7VAd31H-MtdylT0pV7pXKD2seOZWInBbo59h6qXYpVdKpqIxDg5QyxbE0KNkl-fqVJqFe9ASkb9BtuT5d18_LQ-nVlbAvuKVbXwnNy9rrikkuxK2VeXBnAaT1yrThy5du__e-&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"park, point_of_interest, establishment",New Zealand,,"Southland, New Zealand",4.9
Shiretoko National Park,OPERATIONAL,"44.1528287,145.1867802",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27ypM-H8An3VTRMuqeAzsWlynWThoFujGHNepxndsGXA-cUC3MOzZ6lasF2wO0Snt4g29HGH35wxHA6Nd8n5i8E-0zNQ3nC0nfW7Es1DDHqLPXx5MmsAOJ-zliF8Lbok0uF7dlfjZDskSxHqRoD6FoXnhVSBk-siEDjcYDFPQcKybFp-&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, park, point_of_interest, establishment",・目梨郡羅臼町,Shari District,"Japan, Hokkaido, Shari District, Shari, ・目梨郡羅臼町",4.6
Luray Caverns,OPERATIONAL,"38.6645355,-78.4832102",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27yT5x9uhGgHZq3J8cr0OT6n460WQ0oXeQOJ5l-8af1ZyYtg4_l0bYZRTziCIKv6UfTT4Vw24574TkM-lqckr47OFm4NXdpAMF7NuQCUvtj2bbbrtymD6vnFJ_asQaIlmdkUbbwjuGUKXm7i8983oOSVAnz3tvQtJmbJpAVLQTc5VrVN&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United States,Luray,"101 Cave Hill Rd, Luray, VA 22835, United States",4.7
Cape Farewell,,"59.7791667,-43.9116667",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27wZ3Gf7ni6STEj_JgZNk3lABxsVTYRSWWTVLhUvPQNiIvfwXwKnXqMHwMpiqL-RuYjrMOjwsOATM_80NDfW5QxxJhFlwCICKPhTiIGESxz_wT2fNz8M4MXzy4x13Nk8MWYU4l9VGcyc9OwqYzkdyrpvimqpuM7WvXNcDiE2VBprAhbJ&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",Greenland,,"Cape Farewell, Greenland",4.6
Clifton Suspension Bridge,OPERATIONAL,"51.4549089,-2.6278553",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27xcbVI0HGwGWfuixJsM4rAs8-q8vIklMOZuBtsf2RMdxNzen8zdv0ToQaqZmBU2A06z8OCi8T9jicGw4AUKSI9jlCbRez6-kmFXF_DnrfmgMpRzOIZcqW7fMcvq9cjQycoObZz3yP7NU_Nx3P95V7sbhXRyf_qFm-1rN4zdzk7eJLxY&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United Kingdom,,"Bristol BS3 2JX, United Kingdom",4.8
Mt Pelée,,"14.8093677,-61.1664179",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27y8iZTZ9ID4qlPsro9ykdJchmjzlheqjK5OmpMT_kYoetKiDHUCAobIlUES9gznmoJekko8vkA-MVMnHCy4MSvZGBByq2j-soOnyI8PMC_eOreJDAIf5DFU-FvtEEy6zlQ5XOTlepZ1mXeBItu0iAqYDlZ5n0myGuHCLx4f1oAVdkEL&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"natural_feature, establishment",Martinique,Mt Pelée,"Mt Pelée, Saint-Pierre 97250, Martinique",4.6
Fairmont Château Lake Louise,OPERATIONAL,"51.41771900000001,-116.216882",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27y95_8ScjUs-Xmbpv-8s10rRwy72Q-lPITPSwgIxX_SepBvumSzVAmQz3SgBG7EfH-23DulthSCkRJztQ4rGS55eMoEVhsImCIrqVY1Ig_UVjNhScLfNAw8i1UtNDLqHT9OCJthvXviAgVjAM2FAL7tQq8fsZu5zaOEqG-IgmfzMqzf&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"lodging, spa, point_of_interest, establishment",Canada,Lake Louise,"111 Lake Louise Dr, Lake Louise, AB T0L 1E0, Canada",4.6
Duke Of Sutherland Monument,OPERATIONAL,"57.9816154,-4.006462",https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AWYs27zTDFQ0yvoN8bUGiJDfVImabBo51rA7B5vtgq9n6Mn-FxdsM5sOFdd8kpL2unTlgmKo063-mvpzBnYNMUJq7arG_RS7kv0_mGfQmSbOPtxbGuwlye982LnNbgvtbHTpUWVJVGK983hHMt4siQggfwIDPiox4aC82K-eOx2jsskOCmWy&key=AIzaSyBPAYnZHmlJnpMf-LfO8WEvsC2b7p_l_Z8,"tourist_attraction, point_of_interest, establishment",United Kingdom,,"Golspie KW10 6UE, United Kingdom",4.6
